coffee_id,roaster,roast,origin,100g_USD,review
245,Difference Coffee,,Panama,111.11,"Evaluated as espresso produced as a “ristretto” 25ml (.85-ounce) shot using a Nespresso capsule espresso brewer with whole milk heated using a conventional steam wand. Crisply sweet, floral-toned. Lilac, plum, almond, cocoa nib, lemon verbena in aroma and small cup. Silky-smooth mouthfeel; crisp finish with notes of cocoa nib and lemon verbena. In cappuccino format, cocoa notes are further elevated and sweet herb notes provide bright ballast. "
1214,Espresso Republic,Medium-Light,Indonesia,5.88,"Crisp, sweetly savory. Butterscotch, mesquite, cocoa powder, cooked acorn squash, fine musk in aroma and cup. Sweet-savory in structure with brisk acidity; lightly syrupy mouthfeel. The finish is carried, both short and long, by notes of cocoa and rich aromatic wood."
427,Kakalove Cafe,Medium-Light,Ethiopia,4.25,"Delicate, berry-toned, deeply sweet. Wild strawberry, honey, freesia-like flowers, oak, almond paste in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; lively, silky mouthfeel. Resonant, flavor-saturated finish sustains all of the notes from the cup, wild strawberry and almond in particular."
868,Samlin Coffee,Light,Ethiopia,7.04,"Deeply sweet, fruit-toned, vibrant. Persimmon, dark chocolate, marshmallow, pistachio, pink grapefruit zest in aroma and cup. Sweet structure with bright, juicy acidity; full, creamy-smooth mouthfeel. The cleanly fruit-toned finish is supported by notes of pistachio and dark chocolate."
1053,A.R.C.,Medium-Light,Indonesia,8.02,"Deeply rich, spicy sweet. Pear, cedar, vanilla, grapefruit zest, cumin in aroma and cup. Tartly bittersweet in structure; full, syrupy though drying mouthfeel. Resonant finish consolidates around pear and a floral-toned vanilla. "
1082,Big Shoulders Coffee,Light,Kenya,4.41,"Intricately layered, deeply and sweetly pungent. Roasted cacao nib, lemon zest, lilac, candied ginger, frankincense in aroma and cup. Sweet-tart structure with bright, juicy acidity; full, syrupy mouthfeel. The complex finish sustains all of the flavor notes from the cup, sweet flowers in particular."
504,GK Coffee,Light,Ethiopia,8.8,"Resonantly juicy, richly sweet-tart. Black currant, lavender, dark chocolate, Meyer lemon zest, fine musk in aroma and cup. Sweet-tart structure with vibrant, lively acidity; plush, syrupy mouthfeel. The finish is long, deep, rich, and crisply sweet. "
1031,RamsHead Coffee Roasters,Medium-Light,Ethiopia,5.57,"Sweetly fruit-toned, crisply tart. Raspberry, honeysuckle, almond, lemon zest, caramel in aroma and cup. Sweet-tart structure with juicy acidity; full, syrupy-smooth mouthfeel. The finish consolidates to raspberry and caramel notes."
1049,Cozy House Coffee,Medium-Light,Ethiopia,4.93,"Complex, multi-layered, deeply sweet-tart. Lilac, cocoa nib, peach, amber, pistachio in aroma and cup. Sweetly tart structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish leads with notes of lilac and peach, balanced by suggestions of crisp cocoa."
489,Durango Coffee Company,Medium-Light,Guatemala,4.63,"Delicate but deeply and quietly intense. Cocoa, peach, fresh-cut fir, brown sugar, a hint of lush, lily-like flowers in aroma and cup. Balanced, crisply sweet in structure; light-footed and lively in mouthfeel. Cocoa dominates in a resonant, flavor-saturated finish. "
915,GK Coffee,Light,Panama,3.39,"Elegantly bright, richly sweet. Apricot, bergamot, cocoa nib, sandalwood, star jasmine in aroma and cup. Balanced structure with high-toned acidity; silky, viscous mouthfeel. Long, lingering finish centers around notes of cocoa nib and apricot, with a shimmer of star jasmine."
512,JBC Coffee Roasters,Medium-Light,Ethiopia,5.41,"Evaluated as espresso. Crisply sweet, floral-toned. Molasses, plumeria, fir, date, orange zest in aroma and small cup. Full, creamy body; deeply sweet floral- and citrus-toned finish. In three parts milk, the molasses notes are amplified, as are plumeria and fir."
55,DoDo Kaffa,Medium-Light,Kenya,7.82,"Complex, nuanced, multi-layered. Red currant, cinnamon, lavender, marjoram, wild honey in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; very syrupy mouthfeel. Resonant finish; fruit and floral notes carry forward and cocoa emerges."
592,VERYTIME,Light,Ethiopia,4.25,"A friendly, accessible natural-processed Ethiopia cup: crisply sweet, deeply chocolaty, with hints of spicy florals throughout."
467,Red Rooster Coffee Roaster,Medium-Light,Ethiopia,5.58,"Gently fruit-toned, crisply sweet. Blueberry, honeysuckle, hazelnut, lemon zest, caramel in aroma and cup. Sweet-toned structure with juicy acidity; full, satiny-smooth mouthfeel. The finish consolidates to blueberry and caramel."
873,JBC Coffee Roasters,Medium-Light,Ethiopia,5.58,"Cleanly fruit-toned, juicy, deep. Raspberry coulis, cocoa nib, lavender, hazelnut, fresh-cut oak in aroma and cup. High-toned, sweetly tart structure with juicy-vibrant acidity; plush, syrupy mouthfeel. Rich, inviting, flavor-saturated finish."
1100,Willoughby's Coffee & Tea,Medium-Light,Panama,7.27,"Lactic, chocolaty, sweetly tart. Young goat cheese, dark chocolate, roasted pine nut, persimmon, fresh-cut cedar in aroma and cup. Tart-sweet structure with deeply tangy, lactic acidity; very full, syrupy-smooth mouthfeel. Finish consolidates to an attractive chocolate-toned kefir."
787,Peet's Coffee,Medium-Dark,Kenya,3.96,"Crisply sweet-savory. Dark chocolate, charred mesquite, gardenia, dried persimmon, dark caramel in aroma and cup. Bittersweet structure with barely perceptible acidity; gently drying, chocolaty and wood-framed finish."
1222,El Gran Cafe,Medium-Light,Guatemala,1.47,"Sweetly herb- and spice-toned. Lemon verbena, plum, clove, oak, maple syrup in aroma and cup. Sweetly tart structure with delicate acidity; crisp, silky mouthfeel. The finish leads with notes of lemon verbena and plum in the short, consolidating to fragrant oak in the long."
991,Steady State Roasting,Medium-Light,Kenya,6.76,"Deep, compelling, satisfying. Black currant, dark chocolate, blood orange zest, lavender, coconut in aroma and cup. Sweet in structure with richly rounded acidity; plump, syrupy mouthfeel. Coconut and lavender notes resonate into the long finish. "
1192,RamsHead Coffee Roasters,Medium-Light,Colombia,10.57,"Delicate, complex, rich-toned. Cocoa nib, persimmon, caramel, cardamom, fresh-cut cedar in aroma and cup. Sweet-savory structure with balanced, bright acidity; lithe, satiny mouthfeel. Cocoa-toned finish with undercurrents of caramel and cardamom. "
854,Soul Work Coffee,Medium-Light,Brazil,6.61,"Crisp, delicately sweet. Baker’s chocolate, violet-like flowers, papaya, macadamia nut, molasses in aroma and cup. Balanced, bittersweet structure; impressively buoyant, velvety mouthfeel. The resonant, flavor-saturated finish consolidates around notes of violet and papaya with a throughline of molasses-like sweetness."
666,De Clieu Coffee,Medium-Light,Ethiopia,5.66,"Citrusy and spice-toned. Lemon verbena, gardenia-like flowers, sandalwood, caramel, pink peppercorn in aroma and cup. Richly sweet-tart in structure with vibrant acidity; full, satiny mouthfeel. The finish consolidates to lemon verbena and sandalwood in the short, with caramel resurfacing in the long."
875,Red Rooster Coffee Roaster,Light,Ethiopia,5.29,"Delicately opulent. Honey, lemon blossom, cocoa, fresh pipe tobacco, a hint of roasted nut in aroma and cup. Very sweet, gently crisp in structure; buoyant, almost levitating in mouthfeel. Quietly resonant, cocoa-toned in the finish."
107,Santos Coffee,Light,Ethiopia,3.56,"Multi-layered and expressive. Star jasmine, cherry, maple syrup, cocoa nib, almond in aroma and cup. Sweetly tart structure with lively acidity; full, syrupy mouthfeel. The resonant finish leads with notes of jasmine and almond in the short, with cocoa-toned cherry returning in the long."
656,Peach Coffee Roasters,Medium-Light,Costa Rica,10.58,"Deeply rich, sweetly spice-toned. Cinnamon, nutmeg, pear, honey, lavender in aroma and cup. Sweet-tart structure with lively, juicy acidity; silky, buoyant mouthfeel. The finish is spice-toned and rich."
14,Bird Rock Coffee Roasters,Light,Colombia,40.56,"Richly fruit-saturated, balanced, juicy. Black cherry, Bourbon barrel, cocoa nib, wisteria, candycap mushroom in aroma and small cup. Deep, sweet-savory structure with high-toned, malic acidity; plush, syrupy mouthfeel. Resonant, long, flavor-laden finish that fulfills the promise of the cup."
877,Bird Rock Coffee Roasters,Medium-Light,Colombia,7.35,"Pungently sweet-savory, deep, expressive. Dark chocolate, dried mango, fine musk, rum barrel, honeysuckle in aroma and cup. Richly sweet-savory structure with roundly tart acidity; full, creamy mouthfeel. Particularly musky, fruit-toned finish with dark chocolate undertones."
1122,Big Creek Coffee Roasters,Medium-Light,Guatemala,4.41,"Crisp, sweetly nut-toned. Almond brittle, lilac, black cherry, fresh-cut fir, agave syrup in aroma and cup. Deeply sweet in structure with brisk acidity; velvety-smooth mouthfeel. Crisp and sweet in the finish, centered around notes of black cherry and almond."
1028,Jaunt Coffee Roasters,Light,Colombia,7.64,"Delicately fruity, sweetly herbaceous. Lemon-thyme, dried apricot, hazelnut butter, fresh-cut oak, cocoa nib in aroma and cup. Gently tart with wine-toned acidity; full, syrupy mouthfeel. The finish consolidates to notes of cocoa-toned lemon-thyme."
611,Hala Tree Kona Coffee,Medium-Light,Hawai'I,16.75,"Sweetly pungent, juicy. Tangerine, dark chocolate, almond butter, honeysuckle, a hint of kefir in aroma and cup. Sweetly tart structure with bold, lactic acidity; full, syrupy mouthfeel. The layered finish consolidates to notes of tangerine and sweet yogurt. "
201,Big Shoulders Coffee,Medium-Light,Ethiopia,5.29,"Richly fruit-toned, deeply sweet. Dried raspberry, dark chocolate, cedar, freesia, honey in aroma and cup. Sweet-tart in structure, with lively acidity; full, syrupy mouthfeel. The resonant finish consolidate to notes of dried berries and dark chocolate, with undercurrents of fresh-cut aromatic wood."
1001,Dragonfly Coffee Roasters,Medium-Light,Ethiopia,5.29,"Deeply sweet, elegantly rich. Mulberry, sandalwood, tangerine zest, jasmine, baking spices in aroma and cup. Sweetly tart in structure with high-toned, juicy acidity; plush, syrupy mouthfeel. The seemingly infinite finish fulfills the promise of the cup, leading with deep berry and citrus zest, rounding to floral-toned spice."
685,Paradise Roasters,Light,Guatemala,17.59,"Delicately and sweetly herbaceous. Lemon verbena, tangerine zest, cocoa nib, magnolia, oak in aroma and cup. Crisply sweet with gently savory undertones; silky mouthfeel. The finish consolidates to notes of lemon verbena and oak with hints of magnolia-like florals. "
1092,RamsHead Coffee Roasters,Medium-Light,Ethiopia,4.98,"Fruit-forward, richly sweet. Berry melange (blueberry, raspberry, blackberry), chocolate fudge, sandalwood, molasses, narcissus-like flowers in aroma and cup. Sweet-toned structure with juicy acidity; creamy, viscous mouthfeel. The resonant finish centers around notes of chocolate fudge and blueberry."
612,Bird Rock Coffee Roasters,Medium-Light,Panama,26.46,"Wild, unruly, utterly brilliant and original. Intensely and intricately floral-toned: opulent lily through delicate violet with a shifting bouquet of possibilities between. At the heart of aroma and flavor is a cidery, brandyish compote of fruit--apple, passion fruit, lychee--rounded by a fine, cocoa-toned chocolate. The structure is shifty, simultaneously sweet, crisply bitterish and tart, the mouthfeel plump and syrupy. The finish rings on with continuing layers of fruit, flowers, cocoa and coconut.   "
606,Golin Coffee Roasters,Light,Ethiopia,8.0,"Delicately floral-toned. Wisteria, pear, maple syrup, almond, lime zest in aroma and cup. Crisply sweet with vibrant acidity; lightly satiny mouthfeel. Almond and pear notes lead the gentle, pleasing finish."
194,Greater Goods Coffee Roasters,Medium-Light,Kenya,5.58,"Nuanced, multi-layered, richly sweet-savory. Black currant, dark chocolate, sweet marjoram, narcissus, maple syrup in aroma and cup. Sweet-toned structure with savory underpinnings; vibrant, juicy acidity. The saturated finish consolidates to black currant, chocolate and marjoram."
723,Kakalove Cafe,Light,Kenya,4.96,"Richly sweet, deeply chocolaty. Milk chocolate, red currant, freesia-like flowers, cedar, maple syrup in aroma and cup. Crisp, sweetly tart structure with vibrant, juicy acidity; plush, viscous mouthfeel. The quiet finish centers around notes of milk chocolate, freesia and maple syrup."
905,Cloud City Coffee,Medium-Light,Ethiopia,5.29,"Richly fruit-centered, deeply sweet. Dried blueberry, magnolia, cashew, cedar, baking chocolate in aroma and cup. Sweet in structure with gentle, round acidity; full, velvety mouthfeel. A fruit-toned finish that leads with blueberry and magnolia in the short, cedar in the long, and baking chocolate throughout."
127,Thanksgiving Coffee Company,Medium-Light,Panama,13.23,"Richly sweet, floral-toned. Magnolia, date, almond, caramel, fresh-cut cedar in aroma and cup. Sweet structure with gentle, round acidity; full, syrupy-smooth mouthfeel. Floral and nut-toned finish."
620,Corvus Coffee Roasters,Light,Kenya,6.17,"Crisply sweet-tart, engagingly bright. Tangerine zest, baker’s chocolate, tamarind, orange blossom, molasses in aroma and cup. Sweet-tart structure with brisk acidity; velvety-smooth mouthfeel. Floral in the short finish, followed by notes of baker’s chocolate and citrus zest in the long."
836,Good Folks Coffee,Medium-Light,Kenya,6.47,"Intensely sweet, intricately rich. Pink grapefruit zest, blackberry, fresh pipe tobacco, lavender, baker’s chocolate in aroma and cup. Balanced, sweet-savory structure; crisp, satiny, buoyant mouthfeel. The resonant finish leads with notes of berry and citrus zest in the short, rounding to chocolate in the long, with spicy florals throughout."
765,Hula Daddy Kona Coffee,Medium,Hawai'I,29.08,"Deeply fruit-toned, balanced and deep. Dark chocolate, goji berry, gardenia, hazelnut butter, fresh-cut cedar in aroma and cup. Richly sweet structure with gentle, balanced acidity; crisp, syrupy mouthfeel Resonantly chocolaty finish with undertones of goji berry and hazelnut."
580,Dragonfly Coffee Roasters,Medium-Light,Kenya,5.29,"Lush, deeply floral, resonantly tropical. Plumeria, coconut, dark chocolate, tamarind, frankincense in aroma and cup. The structure is superbly balanced among sweet, savory and tart, with juicy-bright acidity. Plush, syrupy mouthfeel. The seemingly eternal finish sustains all of the flavor notes from the cup in ringing harmony."
1143,Evie's Cafe,Medium,Kenya,5.64,"Sweetly savory, chocolate-toned. Baker’s chocolate, singed cedar, gardenia, plum, molasses in aroma and cup. Crisply sweet-savory structure; delicate, satiny mouthfeel. The richly drying finish centers around baker’s chocolate and pleasantly smoky aromatic wood notes."
